id,category
NEWS_09233,4
NEWS_09234,0
NEWS_09235,1
NEWS_09236,2
NEWS_09237,4
NEWS_09238,2
NEWS_09239,4
NEWS_09240,5
NEWS_09241,1
NEWS_09242,3
NEWS_09243,5
NEWS_09244,3
NEWS_09245,0
NEWS_09246,3
NEWS_09247,3
NEWS_09248,2
NEWS_09249,1
NEWS_09250,0
NEWS_09251,3
NEWS_09252,0
NEWS_09253,2
NEWS_09254,0
NEWS_09255,2
NEWS_09256,3
NEWS_09257,0
NEWS_09258,0
NEWS_09259,2
NEWS_09260,1
NEWS_09261,0
NEWS_09262,4
NEWS_09263,1
NEWS_09264,4
NEWS_09265,0
NEWS_09266,3
NEWS_09267,3
NEWS_09268,4
NEWS_09269,4
NEWS_09270,2
NEWS_09271,0
NEWS_09272,3
NEWS_09273,2
NEWS_09274,4
NEWS_09275,3
NEWS_09276,3
NEWS_09277,3
NEWS_09278,4
NEWS_09279,2
NEWS_09280,2
NEWS_09281,3
NEWS_09282,4
NEWS_09283,2
NEWS_09284,0
NEWS_09285,2
NEWS_09286,0
NEWS_09287,4
NEWS_09288,3
NEWS_09289,0
NEWS_09290,2
NEWS_09291,5
NEWS_09292,2
NEWS_09293,0
NEWS_09294,0
NEWS_09295,3
NEWS_09296,0
NEWS_09297,4
NEWS_09298,4
NEWS_09299,1
NEWS_09300,4
NEWS_09301,4
NEWS_09302,1
NEWS_09303,0
NEWS_09304,1
NEWS_09305,3
NEWS_09306,0
NEWS_09307,5
NEWS_09308,3
NEWS_09309,4
NEWS_09310,1
NEWS_09311,1
NEWS_09312,3
NEWS_09313,1
NEWS_09314,2
NEWS_09315,2
NEWS_09316,0
NEWS_09317,2
NEWS_09318,1
NEWS_09319,4
NEWS_09320,0
NEWS_09321,2
NEWS_09322,0
NEWS_09323,4
NEWS_09324,2
NEWS_09325,2
NEWS_09326,4
NEWS_09327,0
NEWS_09328,4
NEWS_09329,1
NEWS_09330,0
NEWS_09331,0
NEWS_09332,3
NEWS_09333,5
NEWS_09334,2
NEWS_09335,3
NEWS_09336,0
NEWS_09337,4
NEWS_09338,1
NEWS_09339,3
NEWS_09340,3
NEWS_09341,3
NEWS_09342,4
NEWS_09343,0
NEWS_09344,2
NEWS_09345,2
NEWS_09346,1
NEWS_09347,3
NEWS_09348,1
NEWS_09349,4
NEWS_09350,3
NEWS_09351,1
NEWS_09352,5
NEWS_09353,0
NEWS_09354,2
NEWS_09355,3
NEWS_09356,4
NEWS_09357,4
NEWS_09358,3
NEWS_09359,4
NEWS_09360,2
NEWS_09361,3
NEWS_09362,4
NEWS_09363,4
NEWS_09364,3
NEWS_09365,2
NEWS_09366,4
NEWS_09367,4
NEWS_09368,4
NEWS_09369,1
NEWS_09370,4
NEWS_09371,2
NEWS_09372,4
NEWS_09373,3
NEWS_09374,4
NEWS_09375,3
NEWS_09376,1
NEWS_09377,0
NEWS_09378,1
NEWS_09379,4
NEWS_09380,4
NEWS_09381,2
NEWS_09382,4
NEWS_09383,2
NEWS_09384,4
NEWS_09385,2
NEWS_09386,3
NEWS_09387,1
NEWS_09388,0
NEWS_09389,4
NEWS_09390,2
NEWS_09391,4
NEWS_09392,4
NEWS_09393,5
NEWS_09394,0
NEWS_09395,2
NEWS_09396,0
NEWS_09397,0
NEWS_09398,3
NEWS_09399,4
NEWS_09400,0
NEWS_09401,5
NEWS_09402,3
NEWS_09403,4
NEWS_09404,0
NEWS_09405,0
NEWS_09406,0
NEWS_09407,5
NEWS_09408,2
NEWS_09409,2
NEWS_09410,0
NEWS_09411,1
NEWS_09412,4
NEWS_09413,4
NEWS_09414,2
NEWS_09415,0
NEWS_09416,1
NEWS_09417,4
NEWS_09418,1
NEWS_09419,4
NEWS_09420,3
NEWS_09421,4
NEWS_09422,4
NEWS_09423,4
NEWS_09424,3
NEWS_09425,0
NEWS_09426,0
NEWS_09427,4
NEWS_09428,3
NEWS_09429,4
NEWS_09430,1
NEWS_09431,1
NEWS_09432,3
NEWS_09433,2
NEWS_09434,0
NEWS_09435,4
NEWS_09436,2
NEWS_09437,5
NEWS_09438,2
NEWS_09439,0
NEWS_09440,3
NEWS_09441,0
NEWS_09442,3
NEWS_09443,4
NEWS_09444,1
NEWS_09445,2
NEWS_09446,2
NEWS_09447,0
NEWS_09448,2
NEWS_09449,4
NEWS_09450,4
NEWS_09451,4
NEWS_09452,3
NEWS_09453,1
NEWS_09454,2
NEWS_09455,0
NEWS_09456,1
NEWS_09457,4
NEWS_09458,2
NEWS_09459,3
NEWS_09460,0
NEWS_09461,5
NEWS_09462,2
NEWS_09463,1
NEWS_09464,0
NEWS_09465,2
NEWS_09466,0
NEWS_09467,0
NEWS_09468,4
NEWS_09469,4
NEWS_09470,0
NEWS_09471,0
NEWS_09472,2
NEWS_09473,1
NEWS_09474,1
NEWS_09475,0
NEWS_09476,0
NEWS_09477,2
NEWS_09478,4
NEWS_09479,1
NEWS_09480,3
NEWS_09481,5
NEWS_09482,2
NEWS_09483,3
NEWS_09484,0
NEWS_09485,1
NEWS_09486,4
NEWS_09487,3
NEWS_09488,2
NEWS_09489,5
NEWS_09490,0
NEWS_09491,4
NEWS_09492,4
NEWS_09493,4
NEWS_09494,0
NEWS_09495,3
NEWS_09496,0
NEWS_09497,3
NEWS_09498,3
NEWS_09499,3
NEWS_09500,3
NEWS_09501,1
NEWS_09502,2
NEWS_09503,4
NEWS_09504,3
NEWS_09505,1
NEWS_09506,3
NEWS_09507,3
NEWS_09508,3
NEWS_09509,5
NEWS_09510,2
NEWS_09511,3
NEWS_09512,0
NEWS_09513,1
NEWS_09514,0
NEWS_09515,0
NEWS_09516,0
NEWS_09517,3
NEWS_09518,0
NEWS_09519,4
NEWS_09520,2
NEWS_09521,5
NEWS_09522,3
NEWS_09523,1
NEWS_09524,1
NEWS_09525,0
NEWS_09526,0
NEWS_09527,0
NEWS_09528,4
NEWS_09529,4
NEWS_09530,3
NEWS_09531,4
NEWS_09532,3
NEWS_09533,4
NEWS_09534,2
NEWS_09535,0
NEWS_09536,4
NEWS_09537,4
NEWS_09538,0
NEWS_09539,4
NEWS_09540,4
NEWS_09541,3
NEWS_09542,2
NEWS_09543,2
NEWS_09544,1
NEWS_09545,0
NEWS_09546,2
NEWS_09547,4
NEWS_09548,0
NEWS_09549,4
NEWS_09550,4
NEWS_09551,5
NEWS_09552,3
NEWS_09553,0
NEWS_09554,4
NEWS_09555,2
NEWS_09556,3
NEWS_09557,3
NEWS_09558,2
NEWS_09559,2
NEWS_09560,4
NEWS_09561,2
NEWS_09562,4
NEWS_09563,4
NEWS_09564,0
NEWS_09565,0
NEWS_09566,4
NEWS_09567,4
NEWS_09568,4
NEWS_09569,1
NEWS_09570,3
NEWS_09571,0
NEWS_09572,0
NEWS_09573,0
NEWS_09574,0
NEWS_09575,0
NEWS_09576,0
NEWS_09577,2
NEWS_09578,0
NEWS_09579,2
NEWS_09580,0
NEWS_09581,4
NEWS_09582,3
NEWS_09583,4
NEWS_09584,2
NEWS_09585,4
NEWS_09586,2
NEWS_09587,2
NEWS_09588,4
NEWS_09589,2
NEWS_09590,5
NEWS_09591,3
NEWS_09592,4
NEWS_09593,4
NEWS_09594,3
NEWS_09595,2
NEWS_09596,4
NEWS_09597,3
NEWS_09598,5
NEWS_09599,0
NEWS_09600,0
NEWS_09601,2
NEWS_09602,5
NEWS_09603,0
NEWS_09604,5
NEWS_09605,4
NEWS_09606,0
NEWS_09607,0
NEWS_09608,4
NEWS_09609,2
NEWS_09610,4
NEWS_09611,3
NEWS_09612,0
NEWS_09613,0
NEWS_09614,0
NEWS_09615,4
NEWS_09616,3
NEWS_09617,3
NEWS_09618,0
NEWS_09619,1
NEWS_09620,3
NEWS_09621,1
NEWS_09622,4
NEWS_09623,1
NEWS_09624,0
NEWS_09625,0
NEWS_09626,3
NEWS_09627,0
NEWS_09628,3
NEWS_09629,0
NEWS_09630,0
NEWS_09631,4
NEWS_09632,4
NEWS_09633,3
NEWS_09634,1
NEWS_09635,3
NEWS_09636,3
NEWS_09637,1
NEWS_09638,1
NEWS_09639,4
NEWS_09640,2
NEWS_09641,0
NEWS_09642,4
NEWS_09643,2
NEWS_09644,4
NEWS_09645,0
NEWS_09646,3
NEWS_09647,4
NEWS_09648,0
NEWS_09649,4
NEWS_09650,4
NEWS_09651,0
NEWS_09652,3
NEWS_09653,2
NEWS_09654,1
NEWS_09655,0
NEWS_09656,0
NEWS_09657,2
NEWS_09658,3
NEWS_09659,0
NEWS_09660,0
NEWS_09661,3
NEWS_09662,5
NEWS_09663,4
NEWS_09664,2
NEWS_09665,3
NEWS_09666,1
NEWS_09667,0
NEWS_09668,4
NEWS_09669,2
NEWS_09670,0
NEWS_09671,2
NEWS_09672,0
NEWS_09673,3
NEWS_09674,2
NEWS_09675,0
NEWS_09676,4
NEWS_09677,0
NEWS_09678,4
NEWS_09679,5
NEWS_09680,2
NEWS_09681,0
NEWS_09682,0
NEWS_09683,5
NEWS_09684,2
NEWS_09685,2
NEWS_09686,2
NEWS_09687,2
NEWS_09688,1
NEWS_09689,4
NEWS_09690,3
NEWS_09691,4
NEWS_09692,0
NEWS_09693,0
NEWS_09694,3
NEWS_09695,2
NEWS_09696,0
NEWS_09697,3
NEWS_09698,1
NEWS_09699,0
NEWS_09700,3
NEWS_09701,4
NEWS_09702,2
NEWS_09703,1
NEWS_09704,1
NEWS_09705,0
NEWS_09706,1
NEWS_09707,0
NEWS_09708,3
NEWS_09709,2
NEWS_09710,3
NEWS_09711,5
NEWS_09712,3
NEWS_09713,2
NEWS_09714,0
NEWS_09715,4
NEWS_09716,1
NEWS_09717,2
NEWS_09718,4
NEWS_09719,0
NEWS_09720,0
NEWS_09721,0
NEWS_09722,0
NEWS_09723,1
NEWS_09724,2
NEWS_09725,4
NEWS_09726,4
NEWS_09727,2
NEWS_09728,3
NEWS_09729,0
NEWS_09730,4
NEWS_09731,3
NEWS_09732,2
NEWS_09733,5
NEWS_09734,0
NEWS_09735,4
NEWS_09736,2
NEWS_09737,3
NEWS_09738,4
NEWS_09739,1
NEWS_09740,3
NEWS_09741,2
NEWS_09742,3
NEWS_09743,4
NEWS_09744,0
NEWS_09745,4
NEWS_09746,5
NEWS_09747,2
NEWS_09748,3
NEWS_09749,5
NEWS_09750,1
NEWS_09751,0
NEWS_09752,3
NEWS_09753,3
NEWS_09754,0
NEWS_09755,1
NEWS_09756,1
NEWS_09757,0
NEWS_09758,0
NEWS_09759,2
NEWS_09760,2
NEWS_09761,4
NEWS_09762,4
NEWS_09763,0
NEWS_09764,1
NEWS_09765,4
NEWS_09766,2
NEWS_09767,2
NEWS_09768,2
NEWS_09769,2
NEWS_09770,4
NEWS_09771,2
NEWS_09772,4
NEWS_09773,3
NEWS_09774,0
NEWS_09775,1
NEWS_09776,1
NEWS_09777,3
NEWS_09778,1
NEWS_09779,3
NEWS_09780,0
NEWS_09781,2
NEWS_09782,3
NEWS_09783,2
NEWS_09784,0
NEWS_09785,5
NEWS_09786,2
NEWS_09787,4
NEWS_09788,3
NEWS_09789,3
NEWS_09790,1
NEWS_09791,3
NEWS_09792,1
NEWS_09793,4
NEWS_09794,5
NEWS_09795,0
NEWS_09796,0
NEWS_09797,2
NEWS_09798,4
NEWS_09799,5
NEWS_09800,4
NEWS_09801,4
NEWS_09802,5
NEWS_09803,4
NEWS_09804,2
NEWS_09805,3
NEWS_09806,4
NEWS_09807,2
NEWS_09808,2
NEWS_09809,5
NEWS_09810,3
NEWS_09811,2
NEWS_09812,4
NEWS_09813,1
NEWS_09814,2
NEWS_09815,1
NEWS_09816,0
NEWS_09817,3
NEWS_09818,2
NEWS_09819,4
NEWS_09820,0
NEWS_09821,3
NEWS_09822,0
NEWS_09823,5
NEWS_09824,4
NEWS_09825,3
NEWS_09826,2
NEWS_09827,3
NEWS_09828,0
NEWS_09829,5
NEWS_09830,1
NEWS_09831,2
NEWS_09832,4
NEWS_09833,2
NEWS_09834,0
NEWS_09835,3
NEWS_09836,3
NEWS_09837,4
NEWS_09838,3
NEWS_09839,0
NEWS_09840,3
NEWS_09841,4
NEWS_09842,0
NEWS_09843,2
NEWS_09844,1
NEWS_09845,0
NEWS_09846,2
NEWS_09847,1
NEWS_09848,4
NEWS_09849,1
NEWS_09850,1
NEWS_09851,1
NEWS_09852,3
NEWS_09853,2
NEWS_09854,2
NEWS_09855,3
NEWS_09856,4
NEWS_09857,3
NEWS_09858,0
NEWS_09859,3
NEWS_09860,1
NEWS_09861,2
NEWS_09862,5
NEWS_09863,0
NEWS_09864,3
NEWS_09865,0
NEWS_09866,4
NEWS_09867,0
NEWS_09868,2
NEWS_09869,5
NEWS_09870,0
NEWS_09871,2
NEWS_09872,4
NEWS_09873,3
NEWS_09874,4
NEWS_09875,0
NEWS_09876,4
NEWS_09877,3
NEWS_09878,2
NEWS_09879,2
NEWS_09880,4
NEWS_09881,3
NEWS_09882,1
NEWS_09883,2
NEWS_09884,3
NEWS_09885,2
NEWS_09886,5
NEWS_09887,4
NEWS_09888,2
NEWS_09889,3
NEWS_09890,1
NEWS_09891,4
NEWS_09892,0
NEWS_09893,3
NEWS_09894,4
NEWS_09895,1
NEWS_09896,3
NEWS_09897,2
NEWS_09898,4
NEWS_09899,1
NEWS_09900,3
NEWS_09901,4
NEWS_09902,4
NEWS_09903,0
NEWS_09904,0
NEWS_09905,0
NEWS_09906,3
NEWS_09907,3
NEWS_09908,3
NEWS_09909,1
NEWS_09910,4
NEWS_09911,3
NEWS_09912,3
NEWS_09913,0
NEWS_09914,0
NEWS_09915,3
NEWS_09916,3
NEWS_09917,0
NEWS_09918,3
NEWS_09919,0
NEWS_09920,1
NEWS_09921,3
NEWS_09922,3
NEWS_09923,1
NEWS_09924,0
NEWS_09925,2
NEWS_09926,0
NEWS_09927,0
NEWS_09928,1
NEWS_09929,0
NEWS_09930,5
NEWS_09931,4
NEWS_09932,0
NEWS_09933,4
NEWS_09934,0
NEWS_09935,0
NEWS_09936,2
NEWS_09937,2
NEWS_09938,3
NEWS_09939,3
NEWS_09940,0
NEWS_09941,3
NEWS_09942,2
NEWS_09943,0
NEWS_09944,2
NEWS_09945,5
NEWS_09946,5
NEWS_09947,4
NEWS_09948,2
NEWS_09949,4
NEWS_09950,0
NEWS_09951,3
NEWS_09952,3
NEWS_09953,2
NEWS_09954,2
NEWS_09955,0
NEWS_09956,1
NEWS_09957,0
NEWS_09958,4
NEWS_09959,0
NEWS_09960,3
NEWS_09961,3
NEWS_09962,0
NEWS_09963,2
NEWS_09964,1
NEWS_09965,4
NEWS_09966,5
NEWS_09967,5
NEWS_09968,4
NEWS_09969,4
NEWS_09970,1
NEWS_09971,4
NEWS_09972,3
NEWS_09973,4
NEWS_09974,5
NEWS_09975,3
NEWS_09976,3
NEWS_09977,4
NEWS_09978,1
NEWS_09979,0
NEWS_09980,3
NEWS_09981,4
NEWS_09982,2
NEWS_09983,5
NEWS_09984,4
NEWS_09985,0
NEWS_09986,5
NEWS_09987,3
NEWS_09988,2
NEWS_09989,3
NEWS_09990,0
NEWS_09991,4
NEWS_09992,0
NEWS_09993,3
NEWS_09994,2
NEWS_09995,3
NEWS_09996,5
NEWS_09997,4
NEWS_09998,2
NEWS_09999,5
NEWS_10000,4
NEWS_10001,1
NEWS_10002,3
NEWS_10003,4
NEWS_10004,5
NEWS_10005,3
NEWS_10006,3
NEWS_10007,5
NEWS_10008,4
NEWS_10009,0
NEWS_10010,1
NEWS_10011,5
NEWS_10012,4
NEWS_10013,0
NEWS_10014,4
NEWS_10015,3
NEWS_10016,2
NEWS_10017,3
NEWS_10018,1
NEWS_10019,4
NEWS_10020,2
NEWS_10021,0
NEWS_10022,3
NEWS_10023,0
NEWS_10024,0
NEWS_10025,1
NEWS_10026,2
NEWS_10027,3
NEWS_10028,5
NEWS_10029,1
NEWS_10030,0
NEWS_10031,0
NEWS_10032,0
NEWS_10033,2
NEWS_10034,2
NEWS_10035,0
NEWS_10036,1
NEWS_10037,4
NEWS_10038,1
NEWS_10039,3
NEWS_10040,0
NEWS_10041,3
NEWS_10042,3
NEWS_10043,3
NEWS_10044,4
NEWS_10045,0
NEWS_10046,1
NEWS_10047,4
NEWS_10048,2
NEWS_10049,0
NEWS_10050,2
NEWS_10051,3
NEWS_10052,3
NEWS_10053,0
NEWS_10054,3
NEWS_10055,0
NEWS_10056,0
NEWS_10057,4
NEWS_10058,3
NEWS_10059,0
NEWS_10060,4
NEWS_10061,4
NEWS_10062,1
NEWS_10063,4
NEWS_10064,3
NEWS_10065,3
NEWS_10066,3
NEWS_10067,2
NEWS_10068,4
NEWS_10069,5
NEWS_10070,0
NEWS_10071,3
NEWS_10072,0
NEWS_10073,0
NEWS_10074,1
NEWS_10075,0
NEWS_10076,4
NEWS_10077,4
NEWS_10078,2
NEWS_10079,0
NEWS_10080,2
NEWS_10081,0
NEWS_10082,2
NEWS_10083,2
NEWS_10084,4
NEWS_10085,2
NEWS_10086,1
NEWS_10087,3
NEWS_10088,4
NEWS_10089,0
NEWS_10090,4
NEWS_10091,3
NEWS_10092,4
NEWS_10093,4
NEWS_10094,0
NEWS_10095,0
NEWS_10096,3
NEWS_10097,2
NEWS_10098,4
NEWS_10099,3
NEWS_10100,2
NEWS_10101,4
NEWS_10102,3
NEWS_10103,3
NEWS_10104,0
NEWS_10105,2
NEWS_10106,5
NEWS_10107,4
NEWS_10108,3
NEWS_10109,2
NEWS_10110,2
NEWS_10111,2
NEWS_10112,4
NEWS_10113,1
NEWS_10114,0
NEWS_10115,2
NEWS_10116,3
NEWS_10117,4
NEWS_10118,1
NEWS_10119,1
NEWS_10120,0
NEWS_10121,5
NEWS_10122,2
NEWS_10123,4
NEWS_10124,0
NEWS_10125,4
NEWS_10126,3
NEWS_10127,2
NEWS_10128,1
NEWS_10129,0
NEWS_10130,2
NEWS_10131,0
NEWS_10132,1
NEWS_10133,0
NEWS_10134,0
NEWS_10135,2
NEWS_10136,4
NEWS_10137,4
NEWS_10138,3
NEWS_10139,3
NEWS_10140,2
NEWS_10141,4
NEWS_10142,1
NEWS_10143,3
NEWS_10144,2
NEWS_10145,1
NEWS_10146,0
NEWS_10147,2
NEWS_10148,2
NEWS_10149,3
NEWS_10150,2
NEWS_10151,3
NEWS_10152,2
NEWS_10153,5
NEWS_10154,0
NEWS_10155,3
NEWS_10156,1
NEWS_10157,3
NEWS_10158,0
NEWS_10159,4
NEWS_10160,4
NEWS_10161,0
NEWS_10162,4
NEWS_10163,2
NEWS_10164,0
NEWS_10165,3
NEWS_10166,3
NEWS_10167,1
NEWS_10168,2
NEWS_10169,0
NEWS_10170,3
NEWS_10171,0
NEWS_10172,3
NEWS_10173,4
NEWS_10174,4
NEWS_10175,1
NEWS_10176,1
NEWS_10177,1
NEWS_10178,3
NEWS_10179,4
NEWS_10180,0
NEWS_10181,4
NEWS_10182,3
NEWS_10183,4
NEWS_10184,0
NEWS_10185,2
NEWS_10186,0
NEWS_10187,4
NEWS_10188,2
NEWS_10189,1
NEWS_10190,0
NEWS_10191,2
NEWS_10192,4
NEWS_10193,3
NEWS_10194,2
NEWS_10195,0
NEWS_10196,4
NEWS_10197,3
NEWS_10198,4
NEWS_10199,0
NEWS_10200,3
NEWS_10201,4
NEWS_10202,3
NEWS_10203,5
NEWS_10204,3
NEWS_10205,0
NEWS_10206,3
NEWS_10207,3
NEWS_10208,5
NEWS_10209,3
NEWS_10210,4
NEWS_10211,2
NEWS_10212,3
NEWS_10213,4
NEWS_10214,2
NEWS_10215,0
NEWS_10216,3
NEWS_10217,3
NEWS_10218,0
NEWS_10219,2
NEWS_10220,2
NEWS_10221,1
NEWS_10222,0
NEWS_10223,4
NEWS_10224,0
NEWS_10225,2
NEWS_10226,1
NEWS_10227,5
NEWS_10228,0
NEWS_10229,0
NEWS_10230,5
NEWS_10231,2
NEWS_10232,4
NEWS_10233,0
NEWS_10234,1
NEWS_10235,1
NEWS_10236,0
NEWS_10237,1
NEWS_10238,4
NEWS_10239,3
NEWS_10240,0
NEWS_10241,4
NEWS_10242,4
NEWS_10243,0
NEWS_10244,1
NEWS_10245,3
NEWS_10246,1
NEWS_10247,3
NEWS_10248,4
NEWS_10249,4
NEWS_10250,4
NEWS_10251,0
NEWS_10252,2
NEWS_10253,5
NEWS_10254,5
NEWS_10255,0
NEWS_10256,4
NEWS_10257,5
NEWS_10258,3
NEWS_10259,0
NEWS_10260,2
NEWS_10261,4
NEWS_10262,3
NEWS_10263,3
NEWS_10264,0
NEWS_10265,2
NEWS_10266,2
NEWS_10267,2
NEWS_10268,4
NEWS_10269,2
NEWS_10270,2
NEWS_10271,0
NEWS_10272,1
NEWS_10273,2
NEWS_10274,4
NEWS_10275,3
NEWS_10276,0
NEWS_10277,2
NEWS_10278,0
NEWS_10279,3
NEWS_10280,5
NEWS_10281,0
NEWS_10282,2
NEWS_10283,4
NEWS_10284,4
NEWS_10285,1
NEWS_10286,4
NEWS_10287,1
NEWS_10288,1
NEWS_10289,1
NEWS_10290,4
NEWS_10291,2
NEWS_10292,3
NEWS_10293,3
NEWS_10294,2
NEWS_10295,1
NEWS_10296,2
NEWS_10297,0
NEWS_10298,4
NEWS_10299,4
NEWS_10300,4
NEWS_10301,1
NEWS_10302,4
NEWS_10303,2
NEWS_10304,0
NEWS_10305,5
NEWS_10306,3
NEWS_10307,3
NEWS_10308,3
NEWS_10309,0
NEWS_10310,3
NEWS_10311,1
NEWS_10312,0
NEWS_10313,2
NEWS_10314,5
NEWS_10315,1
NEWS_10316,4
NEWS_10317,1
NEWS_10318,3
NEWS_10319,1
NEWS_10320,4
NEWS_10321,3
NEWS_10322,4
NEWS_10323,1
NEWS_10324,5
NEWS_10325,2
NEWS_10326,2
NEWS_10327,3
NEWS_10328,1
NEWS_10329,4
NEWS_10330,5
NEWS_10331,1
NEWS_10332,0
NEWS_10333,2
NEWS_10334,0
NEWS_10335,3
NEWS_10336,3
NEWS_10337,4
NEWS_10338,3
NEWS_10339,4
NEWS_10340,1
NEWS_10341,0
NEWS_10342,1
NEWS_10343,1
NEWS_10344,5
NEWS_10345,2
NEWS_10346,0
NEWS_10347,1
NEWS_10348,3
NEWS_10349,0
NEWS_10350,0
NEWS_10351,4
NEWS_10352,4
NEWS_10353,1
NEWS_10354,0
NEWS_10355,3
NEWS_10356,0
NEWS_10357,0
NEWS_10358,1
NEWS_10359,2
NEWS_10360,2
NEWS_10361,3
NEWS_10362,3
NEWS_10363,3
NEWS_10364,4
NEWS_10365,0
NEWS_10366,0
NEWS_10367,5
NEWS_10368,0
NEWS_10369,3
NEWS_10370,1
NEWS_10371,3
NEWS_10372,1
NEWS_10373,4
NEWS_10374,4
NEWS_10375,0
NEWS_10376,1
NEWS_10377,4
NEWS_10378,5
NEWS_10379,0
NEWS_10380,2
NEWS_10381,2
NEWS_10382,2
NEWS_10383,3
NEWS_10384,3
NEWS_10385,0
NEWS_10386,3
NEWS_10387,4
NEWS_10388,4
NEWS_10389,0
NEWS_10390,2
NEWS_10391,3
NEWS_10392,2
NEWS_10393,2
NEWS_10394,0
NEWS_10395,3
NEWS_10396,3
NEWS_10397,4
NEWS_10398,0
NEWS_10399,1
NEWS_10400,4
NEWS_10401,4
NEWS_10402,3
NEWS_10403,2
NEWS_10404,4
NEWS_10405,4
NEWS_10406,3
NEWS_10407,3
NEWS_10408,4
NEWS_10409,4
NEWS_10410,4
NEWS_10411,4
NEWS_10412,5
NEWS_10413,0
NEWS_10414,2
NEWS_10415,0
NEWS_10416,2
NEWS_10417,1
NEWS_10418,2
NEWS_10419,4
NEWS_10420,3
NEWS_10421,2
NEWS_10422,1
NEWS_10423,5
NEWS_10424,3
NEWS_10425,4
NEWS_10426,2
NEWS_10427,4
NEWS_10428,2
NEWS_10429,5
NEWS_10430,2
NEWS_10431,2
NEWS_10432,2
NEWS_10433,0
NEWS_10434,0
NEWS_10435,4
NEWS_10436,4
NEWS_10437,2
NEWS_10438,4
NEWS_10439,1
NEWS_10440,1
NEWS_10441,3
NEWS_10442,1
NEWS_10443,5
NEWS_10444,2
NEWS_10445,3
NEWS_10446,4
NEWS_10447,5
NEWS_10448,0
NEWS_10449,0
NEWS_10450,3
NEWS_10451,0
NEWS_10452,0
NEWS_10453,3
NEWS_10454,3
NEWS_10455,5
NEWS_10456,4
NEWS_10457,1
NEWS_10458,4
NEWS_10459,4
NEWS_10460,2
NEWS_10461,0
NEWS_10462,4
NEWS_10463,1
NEWS_10464,3
NEWS_10465,2
NEWS_10466,4
NEWS_10467,2
NEWS_10468,5
NEWS_10469,0
NEWS_10470,3
NEWS_10471,1
NEWS_10472,3
NEWS_10473,5
NEWS_10474,0
NEWS_10475,1
NEWS_10476,0
NEWS_10477,4
NEWS_10478,3
NEWS_10479,3
NEWS_10480,3
NEWS_10481,3
NEWS_10482,1
NEWS_10483,0
NEWS_10484,1
NEWS_10485,4
NEWS_10486,3
NEWS_10487,1
NEWS_10488,1
NEWS_10489,3
NEWS_10490,2
NEWS_10491,4
NEWS_10492,3
NEWS_10493,3
NEWS_10494,3
NEWS_10495,4
NEWS_10496,1
NEWS_10497,0
NEWS_10498,4
NEWS_10499,1
NEWS_10500,3
NEWS_10501,0
NEWS_10502,4
NEWS_10503,2
NEWS_10504,1
NEWS_10505,4
NEWS_10506,0
NEWS_10507,3
NEWS_10508,3
NEWS_10509,2
NEWS_10510,0
NEWS_10511,4
NEWS_10512,3
NEWS_10513,2
NEWS_10514,4
NEWS_10515,2
NEWS_10516,2
NEWS_10517,5
NEWS_10518,0
NEWS_10519,0
NEWS_10520,2
NEWS_10521,2
NEWS_10522,4
NEWS_10523,0
NEWS_10524,4
NEWS_10525,0
NEWS_10526,4
NEWS_10527,0
NEWS_10528,3
NEWS_10529,5
NEWS_10530,5
NEWS_10531,2
NEWS_10532,3
NEWS_10533,4
NEWS_10534,4
NEWS_10535,3
NEWS_10536,3
NEWS_10537,2
NEWS_10538,1
NEWS_10539,1
NEWS_10540,3
NEWS_10541,4
NEWS_10542,0
NEWS_10543,3
NEWS_10544,1
NEWS_10545,1
NEWS_10546,0
NEWS_10547,5
NEWS_10548,5
NEWS_10549,4
NEWS_10550,1
NEWS_10551,0
NEWS_10552,0
NEWS_10553,0
NEWS_10554,1
NEWS_10555,1
NEWS_10556,3
NEWS_10557,0
NEWS_10558,2
NEWS_10559,0
NEWS_10560,3
NEWS_10561,3
NEWS_10562,0
NEWS_10563,0
NEWS_10564,0
NEWS_10565,0
NEWS_10566,3
NEWS_10567,3
NEWS_10568,0
NEWS_10569,0
NEWS_10570,4
NEWS_10571,3
NEWS_10572,3
NEWS_10573,0
NEWS_10574,0
NEWS_10575,3
NEWS_10576,2
NEWS_10577,2
NEWS_10578,4
NEWS_10579,3
NEWS_10580,3
NEWS_10581,0
NEWS_10582,4
NEWS_10583,2
NEWS_10584,0
NEWS_10585,4
NEWS_10586,3
NEWS_10587,3
NEWS_10588,3
NEWS_10589,0
NEWS_10590,0
NEWS_10591,3
NEWS_10592,5
NEWS_10593,0
NEWS_10594,2
NEWS_10595,4
NEWS_10596,3
NEWS_10597,0
NEWS_10598,0
NEWS_10599,4
NEWS_10600,4
NEWS_10601,0
NEWS_10602,0
NEWS_10603,3
NEWS_10604,3
NEWS_10605,2
NEWS_10606,4
NEWS_10607,1
NEWS_10608,2
NEWS_10609,1
NEWS_10610,2
NEWS_10611,1
NEWS_10612,2
NEWS_10613,4
NEWS_10614,0
NEWS_10615,3
NEWS_10616,0
NEWS_10617,0
NEWS_10618,4
NEWS_10619,4
NEWS_10620,3
NEWS_10621,0
NEWS_10622,4
NEWS_10623,0
NEWS_10624,1
NEWS_10625,2
NEWS_10626,0
NEWS_10627,4
NEWS_10628,3
NEWS_10629,3
NEWS_10630,0
NEWS_10631,4
